UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,Temp_Diff,Power_Index,Wear_Ratio,Machine_Load,Health_Score,Temp_Speed_Ratio,Torque_Wear_Ratio
5472,L52651,L,1.3474281034883828,1.5464728796880634,-1.2375911617217847,2.1400280602879627,0.9748320566910068,0,0,0,0,0,1,2026-02-07 23:50:00,0.1990447761996805,-2.648479813248997,0.2973119825007551,3.309495357006786,0.9542339876867262,-6.508966362557532,1.083650659324295
5473,L52652,L,1.3974241371160323,1.5464728796880634,-0.96875780457245,1.7970830893677177,1.0062534190559442,0,0,0,0,0,0,2026-02-08 00:00:00,0.149048742572031,-1.740938268290146,0.3068951178454264,2.779140260253216,0.9556951441310616,49.499494466523664,0.895740823317
5474,L52653,L,1.3474281034883828,1.4790719940824966,-1.0830119813609171,1.191886081861404,1.0376747814208818,0,0,0,0,0,0,2026-02-08 00:10:00,0.1316438905941137,-1.2908269070732197,0.3164782531900977,1.7628853238179207,0.7946097958984497,-17.81757247368701,0.5849245879316892
5475,M20334,M,1.3474281034883828,1.4116711084769678,-1.0225244760023169,0.6976418590645816,1.0690961437858195,0,0,0,0,0,0,2026-02-08 00:20:00,0.0642430049885849,-0.7133558763772936,0.326061388534769,0.9848408565056304,0.7006625477626869,-62.672761325580325,0.3371722774506303
5476,L52655,L,1.3474281034883828,1.4790719940824966,-1.304799501009119,0.6875552422728096,1.1162281873332258,0,0,0,0,0,0,2026-02-08 00:30:00,0.1316438905941137,-0.8971217370337659,0.340436091551776,1.0169437032303186,0.6650968052335593,-4.85260635002892,0.3248965524550712
5477,M20336,M,1.2974320698607618,1.4116711084769678,-0.5722286027771808,0.203397636267759,1.1476495496981634,0,0,0,0,0,0,2026-02-08 00:40:00,0.1142390386162059,-0.1163899452096809,0.3500192268964472,0.2871305666517024,0.6975843523052941,3.300059605765673,0.09470708863852814
5478,L52657,L,1.3474281034883828,1.4116711084769678,1.5649965865600322,-1.3600279664568842,1.19478159324557,0,0,0,0,0,0,2026-02-08 00:50:00,0.0642430049885849,-2.1284391251312056,0.3643939299134544,-1.919912186967866,0.8317698850628137,0.5503598390242647,-0.6196643760100613
5479,L52658,L,1.3474281034883828,1.4790719940824966,0.5434298293925592,-0.5934450902822203,1.2262029556105074,0,0,0,0,0,0,2026-02-08 01:00:00,0.1316438905941137,-0.3224957641659188,0.3739770652581256,-0.8777480130621907,0.8005375584583451,0.9583020659025414,-0.2665727708188563
5480,M20339,M,1.3474281034883828,1.4116711084769678,0.2275506347420907,-0.7951774261176581,1.2576243179754452,0,0,0,0,0,0,2026-02-08 01:10:00,0.0642430049885849,-0.180943128045655,0.3835602006027969,-1.1225289985633764,0.6898193477130456,1.1499901254774396,-0.35221866622642695
5481,H34894,H,1.3474281034883828,1.4116711084769678,-0.3504410831289795,-0.4017993712385544,1.3047563615228517,0,0,0,0,0,0,2026-02-08 01:20:00,0.0642430049885849,0.1408070068573819,0.3979349036198039,-0.5672085637816788,0.6623230238241335,2.1732764677869487,-0.17433485723109937
5482,L52661,L,1.2974320698607618,1.3442702228714007,1.685971597277233,-1.1582956306214465,1.3833097674351955,0,0,0,0,0,0,2026-02-08 01:30:00,0.0468381530106389,-1.95285353447808,0.4218927419814822,-1.5570623255264615,0.9105376053646289,0.5004781972505168,-0.48600297218936384
5483,L52662,L,1.2974320698607618,1.4116711084769678,1.692692431205966,-1.3297681160815684,1.414731129800133,0,0,0,0,0,0,2026-02-08 01:40:00,0.1142390386162059,-2.250888425350287,0.4314758773261534,-1.8771952304461967,0.8973517246524519,0.5242600648023985,-0.5506899296865541
5484,M20343,M,1.2974320698607618,1.4116711084769678,2.455507082117204,-1.8240123388783915,1.4461524921650706,0,0,0,0,0,0,2026-02-08 01:50:00,0.1142390386162059,-4.478875215985056,0.4410590126708247,-2.574905520300125,0.9573500827483226,0.4085279164330437,-0.7456658342930912
5485,M20344,M,1.2474360362331125,1.3442702228714007,1.9884091240702344,-1.4810673679581468,1.493284535712477,0,0,0,0,0,0,2026-02-08 02:00:00,0.0968341866382882,-2.944967867810666,0.4554337156878317,-1.9909547608126568,0.9184665101858156,0.44982804129593046,-0.5940226022117123
5486,L52665,L,1.2974320698607618,1.4116711084769678,-1.2510328295792517,1.1111931475272294,1.5404165792598834,0,0,0,0,0,0,2026-02-08 02:10:00,0.1142390386162059,-1.3901391075600646,0.4698084187048387,1.5686392623017746,0.8219360151091181,-5.623452162982132,0.4374058792558191
5487,L52666,L,1.2974320698607618,1.4790719940824966,-0.0681660581221777,0.304263804185478,1.5718379416248212,0,0,0,0,0,0,2026-02-08 02:20:00,0.1816399242217348,-0.0207404641605821,0.47939155404951,0.4500280715837412,0.9168879503262758,1.587269928268427,0.1183059784837189
5488,M20347,M,1.2974320698607618,1.4116711084769678,0.5434298293925592,-0.0084213163594508,1.603259303989759,0,0,0,0,0,0,2026-02-08 02:30:00,0.1142390386162059,-0.0045763945124771,0.4889746893941813,-0.0118881289999811,0.9694741990721193,0.9146325162268976,-0.0032349126137931317
5489,L52668,L,1.3474281034883828,1.4790719940824966,-0.5386244331335139,1.2221459322367203,1.650391347537165,1,0,0,0,1,0,2026-02-08 02:40:00,0.1316438905941137,-0.6582776599574334,0.5033493924111883,1.8076418210531775,1.0320825888422502,3.205787432845385,0.46111904695598266
5490,L52669,L,1.2974320698607618,1.4116711084769678,-0.2093035706255786,-0.5026655391562734,1.6818127099021027,0,0,0,0,0,1,2026-02-08 02:50:00,0.1142390386162059,0.1052096921758396,0.5129325277558596,-0.7095984188539092,0.735789355691596,1.7853515660793429,-0.18743499025874286
5491,L52670,L,1.2974320698607618,1.4116711084769678,-1.6273995295883206,2.7452250677942747,-1.6959837443286894,1,0,0,1,0,0,2026-02-08 03:00:00,0.1142390386162059,-4.467577983942468,-0.5172545217963063,3.875354914471903,0.42618899444299885,-2.250035331399214,-3.9443810148787017
5492,M20351,M,1.3474281034883828,1.4790719940824966,-1.2107078260068511,1.8777760237018928,-1.6645623819637516,0,0,0,0,0,0,2026-02-08 03:10:00,0.1316438905941137,-2.273438127383908,-0.507671386451635,2.77736592781706,0.36580118266043393,-7.01953991037051,-2.8255827814886993
5493,M20352,M,1.4474201707436536,1.6138737652935922,-1.3182411688665854,1.1011065307354573,-1.617430338416345,0,0,0,0,0,0,2026-02-08 03:20:00,0.1664535945499385,-1.4515239601233398,-0.4932966834346279,1.777046942747397,0.24534579189795455,-5.071228750954495,-1.783369656825901
5494,L52673,L,1.3974241371160323,1.6138737652935922,-1.0359661438597836,1.726476771825315,-1.5702982948689388,0,0,0,0,0,0,2026-02-08 03:30:00,0.2164496281775598,-1.7885714837713589,-0.478921980417621,2.786315568437647,0.42630204710124336,-44.872026636644364,-3.0273223457946328
5495,L52674,L,1.3974241371160323,1.6138737652935922,-1.0897328152896506,0.959893895650651,-1.5388769325040013,0,0,0,0,0,0,2026-02-08 03:40:00,0.2164496281775598,-1.046027877286734,-0.4693388450729497,1.5491475756560504,0.2685164100533247,-17.985324098927826,-1.78128592587979
5496,H34909,H,1.4474201707436536,1.6812746508991592,-1.1636619885057178,1.514657819198105,-1.5074555701390635,0,0,0,0,0,1,2026-02-08 03:50:00,0.2338544801555055,-1.7625497297938009,-0.4597557097282784,2.546555796203976,0.39444701643922725,-10.272847508756875,-2.984808736621074
5497,M20356,M,1.4474201707436536,1.6812746508991592,2.455507082117204,-1.6121933862511817,-1.4289021642267197,0,0,0,0,0,0,2026-02-08 04:00:00,0.2338544801555055,-3.9587522776822937,-0.4357978713666001,-2.7105398726513887,0.508621270656423,0.4865493286354473,3.7588837751794806
5498,M20357,M,1.4474201707436536,1.6812746508991592,0.1401797936685568,0.0016653004323212,-1.3817701206793134,0,0,0,0,0,0,2026-02-08 04:10:00,0.2338544801555055,0.0002334414709989,-0.4214231683495932,0.002799827402993,0.3777539590128755,1.4745697654311312,-0.004362050202771241
5499,M20358,M,1.4474201707436536,1.6812746508991592,2.455507082117204,-1.8946186564207943,-1.3346380771319069,0,0,0,0,0,0,2026-02-08 04:20:00,0.2338544801555055,-4.652249528752642,-0.4070484653325862,-3.185374320160905,0.470989034041463,0.4865493286354473,5.6616947857788995
5500,H34913,H,1.4474201707436536,1.5464728796880634,-0.7604119527817153,0.8792009613164761,-1.2875060335845006,0,0,0,0,0,0,2026-02-08 04:30:00,0.0990527089444097,-0.6685549198822228,-0.3926737623155792,1.3596604424716043,0.3650352050763955,6.454716325139113,-3.058026123330282
5501,L52680,L,1.3474281034883828,1.4116711084769678,0.4762214901052255,-0.4824923055727293,-1.2089526276721565,0,0,0,0,0,0,2026-02-08 04:40:00,0.0642430049885849,-0.2297732047241509,-0.3687159239539009,-0.6811204478394627,0.30877515376513803,0.9562732407969101,2.3090990094163946
5502,L52681,L,1.3474281034883828,1.4116711084769678,0.0864131222386898,-0.2505001193619761,-1.177531265307219,0,0,0,0,0,0,2026-02-08 04:50:00,0.0642430049885849,-0.0216464974352328,-0.3591327886092297,-0.3536237811733335,0.28349618990696906,1.2993870191553314,1.4110197374444668
5503,L52682,L,1.2974320698607618,1.4116711084769678,-0.612553606349581,1.2423191658202637,-1.1461099029422812,0,0,0,0,0,0,2026-02-08 05:00:00,0.1142390386162059,-0.7609870852604057,-0.3495496532645583,1.7537460738956736,0.4385517669732263,3.6435262570818385,-8.502634939885118
5504,H34917,H,1.2974320698607618,1.3442702228714007,0.8525881901142944,-1.0776026962872711,-1.1146885405773437,0,0,0,0,0,0,2026-02-08 05:10:00,0.0468381530106389,-0.9187513324898482,-0.339966517919887,-1.4485892167049124,0.26039984919636844,0.7256173984292034,9.395905561816415
5505,L52684,L,1.3974241371160323,1.4790719940824966,-0.4848577617036469,1.1111931475272294,-1.0361351346649996,0,0,0,0,0,0,2026-02-08 05:20:00,0.0816478569664642,-0.5387706223304828,-0.3160086795582087,1.643534664523905,0.4933392764714224,2.8711914576719493,-30.751044871669663
5506,L52685,L,1.3974241371160323,1.4790719940824966,1.4507424097715649,-1.2692484153309374,-1.004713772300062,0,0,0,0,0,0,2026-02-08 05:30:00,0.0816478569664642,-1.841352504655944,-0.3064255442135374,-1.8773097846495783,0.4106552706678189,0.6035199734517842,269.26383680310954
5507,L52686,L,1.4474201707436536,1.4790719940824966,0.987004868688962,-0.9565632947860084,-0.9732924099351246,0,0,0,0,0,0,2026-02-08 05:40:00,0.0316518233388429,-0.944132629162945,-0.2968424088688661,-1.4148259798852645,0.3967282657587958,0.7443726069269259,-35.8161590941908
5508,L52687,L,1.3974241371160323,1.4116711084769678,-0.0681660581221777,-0.0084213163594508,-0.9418710475701868,0,0,0,0,0,0,2026-02-08 05:50:00,0.0142469713609354,0.0005740479404235,-0.2872592735241948,-0.0118881289999811,0.3581273647082369,1.5149384939039487,-0.14487301090827284
5509,L52688,L,1.4474201707436536,1.4790719940824966,-1.096453649218384,1.524744435989877,-0.9104496852052492,0,0,0,0,0,0,2026-02-08 06:00:00,0.0316518233388429,-1.6718116009665274,-0.2776761381795234,2.2552067934057387,0.4888666532784788,-15.334536392020567,17.026678683202718
5510,L52689,L,1.3974241371160323,1.4790719940824966,-0.1420952313382448,-0.351366287279695,-0.8790283228403117,0,0,0,0,0,1,2026-02-08 06:10:00,0.0816478569664642,0.0499274738754684,-0.2680930028348522,-0.5196960351801418,0.3008012579480555,1.7240514892925698,-2.9045334869241755
5511,L52690,L,1.3974241371160323,1.4116711084769678,-0.7536911188529819,1.1515396146943166,-0.8476069604753741,0,0,0,0,0,0,2026-02-08 06:20:00,0.0142469713609354,-0.8679051806024912,-0.2585098674901809,1.6255952043306665,0.4718673561917922,5.731304132855698,7.556379335213889
5512,L52691,L,1.3974241371160323,1.4116711084769678,2.455507082117204,-1.9853982075467416,-0.8161855981104366,0,0,0,0,0,0,2026-02-08 06:30:00,0.0142469713609354,-4.875159359453827,-0.2489267321455096,-2.8027292884156934,0.49260370441060514,0.4085279164330437,-10.801102563985047
5513,L52692,L,1.3974241371160323,1.4790719940824966,1.0206090383326287,-0.9162168276189212,-0.7847642357454989,0,0,0,0,0,0,2026-02-08 06:40:00,0.0816478569664642,-0.935099175340319,-0.2393435968008382,-1.3551506502382569,0.43922482123334755,0.7319931594995739,-4.2568056976607265
5514,M20373,M,1.3974241371160323,1.4790719940824966,-0.5251827652760472,1.0405868299848258,-0.7533428733805613,0,0,0,0,0,0,2026-02-08 06:50:00,0.0816478569664642,-0.5464982688812668,-0.2297604614561669,1.53910283764164,0.5277114645053493,3.1150343456728002,4.218758420835421
5515,L52694,L,1.3474281034883828,1.3442702228714007,2.0018507919277013,-1.6121933862511817,-0.7062108298331549,0,0,0,0,0,0,2026-02-08 07:00:00,-0.003157880616982,-3.2273706070075305,-0.21538575843916,-2.167223562647674,0.4750289804406297,0.44781380423247136,-5.487586167099368
5516,H34929,H,1.3474281034883828,1.3442702228714007,-0.3101160795565792,0.1529645523088995,-0.6747894674682173,0,0,0,0,0,0,2026-02-08 07:10:00,-0.003157880616982,-0.0474367672731632,-0.2058026230944887,0.2056256928237083,0.3719514663287772,1.9485455205382596,0.47035546825024904
5517,L52696,L,1.2974320698607618,1.3442702228714007,0.9668423669027618,-0.785090809325886,-0.5962360615558733,0,0,0,0,0,0,2026-02-08 07:20:00,0.0468381530106389,-0.7590590563222446,-0.1818447847328104,-1.0553741972267972,0.44544355775063293,0.6834661717137294,-1.94443023404015
5518,L52697,L,1.2974320698607618,1.276869337265834,-0.5520661009909806,0.959893895650651,-0.5648146991909357,0,0,0,0,0,0,2026-02-08 07:30:00,-0.0205627325949278,-0.5299248803368981,-0.1722616493881391,1.2256590823849662,0.483462900519066,2.8505753641122027,2.2057130465254398
5519,M20378,M,1.2474360362331125,1.2094684516603051,2.455507082117204,-2.106437609048004,-0.5333933368259981,0,0,0,0,0,0,2026-02-08 07:40:00,-0.0379675845728073,-5.172372467055404,-0.1626785140434678,-2.5476698335343246,0.45451612482732406,0.35001185728123546,-4.51437533000358
5520,L52699,L,1.2474360362331125,1.276869337265834,-0.5251827652760472,0.7480749430234411,-0.4862612932785917,0,0,0,0,0,0,2026-02-08 07:50:00,0.0294333010327214,-0.3928760672107723,-0.1483038110264608,0.9551939567235178,0.4521872515935497,2.6891806865607455,1.456138953978232
5521,M20380,M,1.2974320698607618,1.3442702228714007,-0.2294660724117787,0.5059961400209159,-0.4548399309136541,0,0,0,0,0,0,2026-02-08 08:00:00,0.0468381530106389,-0.1161089469061199,-0.1387206756817895,0.6801955439179851,0.49267848588552915,1.744595759824593,0.9281606792458841
5522,L52701,L,1.2974320698607618,1.276869337265834,-0.8948286313563828,0.6976418590645816,-0.4077078873662477,0,0,0,0,0,0,2026-02-08 08:10:00,-0.0205627325949278,-0.6242699099236821,-0.1243459726647825,0.8907974982326967,0.3938813494937094,12.14084549562745,1.1778678867803412
5523,L52702,L,1.2974320698607618,1.276869337265834,-0.5184619313473138,-0.0891142506936256,-0.3762865250013101,0,0,0,0,0,0,2026-02-08 08:20:00,-0.0205627325949278,0.0462023465251858,-0.1147628373201112,-0.1137872542241111,0.31808774001686924,2.651647752042607,-0.14287690464569933
5524,M20383,M,1.2474360362331125,1.276869337265834,-0.0412827224072442,-0.5228387727398175,-0.3448651626363725,0,0,0,0,0,0,2026-02-08 08:30:00,0.0294333010327214,0.0215842079187621,-0.1051797019754399,-0.6675967972451727,0.32306374314310243,1.3318518056459006,-0.7980628458773593
5525,L52704,L,1.2974320698607618,1.276869337265834,0.6912881758246935,-0.9162168276189212,-0.2977331190889661,0,0,0,0,0,0,2026-02-08 08:40:00,-0.0205627325949278,-0.6333698594245717,-0.0908049989584329,-1.1698891734735768,0.41032792724868034,0.7549685237072129,-1.3046561820348628
5526,M20385,M,1.2974320698607618,1.3442702228714007,-1.1233369849333177,0.5766024575633193,-0.2663117567240285,0,0,0,0,0,0,2026-02-08 08:50:00,0.0468381530106389,-0.6477188661843204,-0.0812218636137616,0.7751095141368406,0.3657312017276272,-10.899165595771475,0.7858957300293478
5527,L52706,L,1.2474360362331125,1.276869337265834,-0.0681660581221777,0.4959095232291438,-0.2191797131766221,0,0,0,0,0,0,2026-02-08 09:00:00,0.0294333010327214,-0.0338041973837792,-0.0668471605967546,0.6332116642694126,0.5465738250858581,1.3702756251749102,0.6351135230446681
5528,M20387,M,1.2474360362331125,1.276869337265834,0.0124839490226227,-0.1193741010689417,-0.1877583508116845,0,0,0,0,0,0,2026-02-08 09:10:00,0.0294333010327214,-0.001490260192366,-0.0572640252520833,-0.1524251293186042,0.44593137412818856,1.2611255106793835,-0.1469687022184025
5529,L52708,L,1.1974400026054626,1.2094684516603051,-0.9821994724299168,1.1011065307354573,-0.1406263072642781,0,0,0,0,0,0,2026-02-08 09:20:00,0.0120284490548425,-1.0815062535775022,-0.0428893222350764,1.3317536108416637,0.477037841061406,67.94565199814755,1.2812895484736162
5530,M20389,M,1.1974400026054626,1.2094684516603051,0.0595297865237563,-0.0084213163594508,-0.1092049448993405,0,0,0,0,0,0,2026-02-08 09:30:00,0.0120284490548425,-0.0005013191651271,-0.0333061868904051,-0.0101853164582065,0.4697623959061465,1.1415143463106283,-0.009453708023221116
5531,M20390,M,1.1474439689778415,1.2094684516603051,-1.1771036563631845,1.0204135964012824,-0.0620729013519341,0,0,0,0,0,0,2026-02-08 09:40:00,0.0620244826824636,-1.2011325753266564,-0.0189314838733981,1.2341580524925826,0.4276298918648621,-6.829155741313786,1.0879455320910474
5532,M20391,M,1.1474439689778415,1.142067566054738,-0.1756994009819117,-0.2706733529455201,-0.0149408578045277,0,0,0,0,0,0,2026-02-08 09:50:00,-0.0053764029231035,0.0475571459742934,-0.0045567808563911,-0.3091272573943651,0.365639584660124,1.3854988913209276,-0.2747787836801868
5533,L52712,L,1.1974400026054626,1.2094684516603051,-0.3638827509864462,0.6673820086892662,0.0321911857428786,0,0,0,0,0,0,2026-02-08 10:00:00,0.0120284490548425,-0.2428488012807105,0.0098179221606157,0.8071774847153511,0.5485197795422933,1.9013294381434622,0.6465682113037466
5534,L52713,L,1.1974400026054626,1.142067566054738,1.2827215615532304,-1.3196814992897967,0.0636125481078162,0,0,0,0,0,0,2026-02-08 10:10:00,-0.0553724365507246,-1.6927839135219165,0.019401057505287,-1.5071654378613657,0.4732320358062901,0.5003096239550311,-1.2407539772236904
5535,M20394,M,1.1474439689778415,1.142067566054738,-0.2429077402692454,-0.2908465865290635,0.0950339104727538,0,0,0,0,0,0,2026-02-08 10:20:00,-0.0053764029231035,0.0706488870987983,0.0289841928499583,-0.3321664531725762,0.37015822374140483,1.5084919326224422,-0.26560509564813173
5536,L52715,L,1.1474439689778415,1.142067566054738,-0.4378119242025133,0.3546968881443374,0.1421659540201602,0,0,0,0,0,0,2026-02-08 10:30:00,-0.0053764029231035,-0.155290527107116,0.0433588958669653,0.405087811730193,0.4697124905989127,2.031468853967898,0.3105475932773923
5537,M20396,M,1.1474439689778415,1.2094684516603051,-1.1233369849333177,1.413791651280386,0.1735873163850978,1,0,0,0,0,0,2026-02-08 10:40:00,0.0620244826824636,-1.5881644508732051,0.0529420312116366,1.7099363994443546,0.5641908806740626,-9.80621062136557,1.2046752990098508
5538,L52717,L,1.1974400026054626,1.2094684516603051,0.7921006847556941,-1.006996378744868,0.2207193599325042,0,0,0,0,0,0,2026-02-08 10:50:00,0.0120284490548425,-0.7976425211503141,0.0673167342286436,-1.2179303510280897,0.4825464240418196,0.6748886722428682,-0.8249204623088362
5539,M20398,M,1.1474439689778415,1.2094684516603051,2.344613322293104,-1.7130595541689004,0.2521407222974419,0,0,0,0,0,0,2026-02-08 11:00:00,0.0620244826824636,-4.016462252585889,0.0768998695733149,-2.071891486582553,0.6481213822119585,0.36161682535877726,-1.3681046576184819
5540,H34953,H,1.1474439689778415,1.142067566054738,-0.3235577474140459,-0.0992008674853977,0.2992727658448482,0,0,0,0,0,0,2026-02-08 11:10:00,-0.0053764029231035,0.0320972092250945,0.0912745725903219,-0.1132940932795667,0.43320513719559683,1.6883445137981201,-0.07635107122474982
5541,L52720,L,1.1974400026054626,1.2094684516603051,-0.2496285741979788,-0.1597205682360292,0.3778261717571922,0,0,0,0,0,0,2026-02-08 11:20:00,0.0120284490548425,0.0398708177188509,0.1152324109520001,-0.1931769883627343,0.4750770967177903,1.611826370343975,-0.11592214715469637
5542,L52721,L,1.1974400026054626,1.2094684516603051,-0.6528786099219813,0.2235708698513031,0.4092475341221299,0,0,0,0,0,0,2026-02-08 11:30:00,0.0120284490548425,-0.1459646387275669,0.1248155462966715,0.2704019137954031,0.47736964966344386,3.484280964041041,0.15864556398927696
5543,L52722,L,1.1474439689778415,1.142067566054738,-0.8746661295701826,0.1630511691006716,0.4406688964870675,0,0,0,0,0,0,2026-02-08 11:40:00,-0.0053764029231035,-0.1426153349991777,0.1343986816413428,0.1862154518371835,0.4037130942100271,9.112202169598332,0.11317740634107962
5544,L52723,L,1.1974400026054626,1.2094684516603051,-1.8491870492365217,1.918122490868981,0.472090258852005,0,0,0,0,0,0,2026-02-08 11:50:00,0.0120284490548425,-3.546967268964217,0.1439818169860141,2.319908639126114,0.5895868309500464,-1.4242662470508725,1.3029924485505457
5545,L52724,L,1.0974479353501918,1.142067566054738,-0.3974869206301131,0.5665158407715473,0.5035116212169427,0,0,0,0,0,0,2026-02-08 12:00:00,0.0446196307045461,-0.2251826370364618,0.1535649523306854,0.6469993674014144,0.5824112085526614,1.8955066788742934,0.3767951193573144
5546,H34959,H,1.0974479353501918,1.0746666804492095,-1.1636619885057178,0.4253032056867409,0.5349329835818802,0,0,0,0,0,0,2026-02-08 12:10:00,-0.0227812549009822,-0.4949091740472892,0.1631480876753567,0.4570591842397772,0.3937377633124609,-6.566379220130669,0.27708258942632413
5547,L52726,L,1.1474439689778415,1.142067566054738,-0.5184619313473138,0.1227047019335842,0.6134863894942243,0,0,0,0,0,0,2026-02-08 12:20:00,-0.0053764029231035,-0.0636177167498825,0.187105926037035,0.1401370602807606,0.5014481390226149,2.3717077431700724,0.07604941865797091
5548,M20407,M,1.1474439689778415,1.142067566054738,0.0662506204524897,-1.117949163454359,0.6449077518591618,0,0,0,0,0,0,2026-02-08 12:30:00,-0.0053764029231035,-0.0740648257131931,0.1966890613817063,-1.27677348007925,0.37654414877797426,1.0711061209700148,-0.6796424676039089
5549,L52728,L,1.1474439689778415,1.2094684516603051,0.503104825820159,-0.4824923055727293,0.6920397954065682,0,0,0,0,0,0,2026-02-08 12:40:00,0.0620244826824636,-0.2427442073547349,0.2110637643987133,-0.5835592217590597,0.6139129472584288,0.804646775716635,-0.2851542303452707
5550,H34963,H,1.1474439689778415,1.276869337265834,-1.0494078117172505,1.2524057826120356,0.7234611577715059,0,0,0,0,0,0,2026-02-08 12:50:00,0.1294253682879924,-1.3142844117129269,0.2206468997433846,1.599158541631728,0.6701544869819933,-25.843470756670268,0.7266805967541728
5551,M20410,M,1.1474439689778415,1.276869337265834,-0.1488160652669782,0.2336574866430744,0.8020145636838498,0,0,0,0,0,0,2026-02-08 13:00:00,0.1294253682879924,-0.0347719877823938,0.2446047381050629,0.2983500801171428,0.6622338582607243,1.500109770829181,0.1296645939228202
5552,H34965,H,1.1974400026054626,1.276869337265834,-1.1031744831471173,0.737988326231669,0.8491466072312562,0,0,0,0,0,0,2026-02-08 13:10:00,0.0794293346603713,-0.8141298903592277,0.2589794411220698,0.9423146650253532,0.5916539580374208,-12.375824896986748,0.39909670944731934
5553,H34966,H,1.2474360362331125,1.3442702228714007,0.3283631436730913,-0.4320592216138699,0.9277000131436004,0,0,0,0,0,0,2026-02-08 13:20:00,0.0968341866382882,-0.1418723242620791,0.2829372794837482,-0.5808043461325209,0.6831420388614671,1.0119749477197362,-0.22413198042639867
5554,L52733,L,1.2474360362331125,1.276869337265834,-1.5064245188711198,1.9887288084113843,1.0062534190559442,0,0,0,0,0,1,2026-02-08 13:30:00,0.0294333010327214,-2.995869838376255,0.3068951178454264,2.539346835597716,0.802572616419031,-2.5213418578392033,0.991265006465232
5555,M20414,M,1.2474360362331125,1.3442702228714007,-0.0614452241934443,0.0218385340158652,1.0376747814208818,0,0,0,0,0,0,2026-02-08 13:40:00,0.0968341866382882,-0.0013418736186609,0.3164782531900977,0.0293568909886917,0.7179548700695632,1.4322767914277457,0.010717379542105866
5556,L52735,L,1.2474360362331125,1.3442702228714007,-0.8007369563541156,0.4253032056867409,1.0848068249682885,0,0,0,0,0,0,2026-02-08 13:50:00,0.0968341866382882,-0.3405559944492493,0.3308529562071047,0.5717224350964364,0.6602158666810855,6.7462094238625525,0.20400125354214055
5557,H34970,H,1.2474360362331125,1.3442702228714007,-1.1636619885057178,0.203397636267759,1.1162281873332258,0,0,0,0,0,0,2026-02-08 14:00:00,0.0968341866382882,-0.2366860978767031,0.340436091551776,0.2734213858371765,0.549534018839956,-8.21369845952004,0.0961132818687532
5558,M20417,M,1.2474360362331125,1.3442702228714007,-0.6327161081357812,0.3546968881443374,1.19478159324557,0,0,0,0,0,0,2026-02-08 14:10:00,0.0968341866382882,-0.2244224346345576,0.3643939299134544,0.4768084648775808,0.701693726471728,3.6600304359886384,0.161609195755931
5559,L52738,L,1.2474360362331125,1.276869337265834,0.1536214615260235,0.0117519172240932,1.2419136367929762,0,0,0,0,0,0,2026-02-08 14:20:00,0.0294333010327214,0.001805346699698,0.3787686329304612,0.0150056627575308,0.7863184778084079,1.106835630100689,0.005241913440030697
5560,M20419,M,1.2474360362331125,1.3442702228714007,-0.5319035992047806,0.324437037769022,1.273334999157914,0,0,0,0,0,0,2026-02-08 14:30:00,0.0968341866382882,-0.1725692281046801,0.3883517682751325,0.4361310490695003,0.7315149393653337,2.871780728473248,0.14271413491157245
5561,L52740,L,1.1974400026054626,1.276869337265834,0.0729714543812231,-0.2101536521948886,1.3204670427053202,0,0,0,0,0,0,2026-02-08 14:40:00,0.0794293346603713,-0.0153352176441867,0.4027264712921395,-0.268338754602082,0.7315188369525902,1.190031041414981,-0.09056523894856987
5562,M20421,M,1.1474439689778415,1.142067566054738,-1.2711953313654516,0.6371221583139501,1.3518884050702578,0,0,0,0,0,0,2026-02-08 14:50:00,-0.0053764029231035,-0.8099067131581735,0.4123096066368108,0.7276365526251545,0.6014653534102671,-4.211236086935933,0.27089812464759244
5563,L52742,L,1.1474439689778415,1.142067566054738,0.7921006847556941,-0.7951774261176581,1.3990204486176645,0,0,0,0,0,0,2026-02-08 15:00:00,-0.0053764029231035,-0.6298605837300673,0.4266843096538179,-0.908146347627865,0.7370910484576559,0.6372786840435971,-0.3314592114360034
5564,M20423,M,1.1474439689778415,1.142067566054738,0.7383340133258272,-0.8556971268682896,1.4304418109826018,0,0,0,0,0,0,2026-02-08 15:10:00,-0.0053764029231035,-0.6317902938720438,0.4362674449984891,-0.9772639349624996,0.7205180464945438,0.6569897138868632,-0.35207472279385293
5565,L52744,L,1.1974400026054626,1.2094684516603051,-0.7671327867104486,0.6169489247304067,1.4775738545300083,0,0,0,0,0,0,2026-02-08 15:20:00,0.0120284490548425,-0.4732817478864517,0.4506421480154961,0.7461802607471751,0.746859689363147,5.193811677371815,0.2490133335893799
5566,L52745,L,1.1974400026054626,1.276869337265834,0.9466798651165618,-1.01708299553664,1.508995216894946,0,0,0,0,0,0,2026-02-08 15:30:00,0.0794293346603713,-0.962851993026975,0.4602252833601674,-1.2986820904552188,0.7825802852692328,0.6559215822522408,-0.40537462514390527
5567,L52746,L,1.1974400026054626,1.3442702228714007,-0.4915785956323803,0.5564292239797752,1.5404165792598834,0,0,0,0,0,0,2026-02-08 15:40:00,0.1468302202659381,-0.2735286964927931,0.4698084187048387,0.747991236931453,0.8293954866168283,2.644007925951543,0.21903070091830512
